ABUNDANCE,BIOMAS,valid_name,SAMPLE_DESC,LATITUDE,LONGITUDE,DAY,MONTH,YEAR
7,,"Balaenoptera physalus",-61.5_92.5_1949,-61.500000,92.500000,,,1949
7,,"Balaenoptera physalus",-61.5_95.5_1949,-61.500000,95.500000,,,1949
7,,"Balaenoptera physalus",-63.5_102.5_1949,-63.500000,102.500000,,,1949
7,,"Balaenoptera physalus",-59.5_85.5_1949,-59.500000,85.500000,,,1949
7,,"Balaenoptera physalus",-62.5_89.5_1949,-62.500000,89.500000,,,1949
7,,"Balaenoptera physalus",-59.5_80.5_1950,-59.500000,80.500000,,,1950
7,,"Balaenoptera physalus",-64.5_79.5_1950,-64.500000,79.500000,,,1950
7,,"Balaenoptera physalus",-58.5_83.5_1950,-58.500000,83.500000,,,1950
7,,"Balaenoptera physalus",-61.5_56.5_1951,-61.500000,56.500000,,,1951
7,,"Balaenoptera physalus",-64.5_59.5_1951,-64.500000,59.500000,,,1951
7,,"Balaenoptera physalus",-64.5_87.5_1952,-64.500000,87.500000,,,1952
7,,"Balaenoptera physalus",-62.5_96.5_1952,-62.500000,96.500000,,,1952
7,,"Balaenoptera physalus",-61.5_80.5_1953,-61.500000,80.500000,,,1953
7,,"Balaenoptera physalus",-63.5_85.5_1953,-63.500000,85.500000,,,1953
7,,"Balaenoptera physalus",-62.5_93.5_1954,-62.500000,93.500000,,,1954
7,,"Balaenoptera physalus",-62.5_79.5_1954,-62.500000,79.500000,,,1954
7,,"Balaenoptera physalus",-61.5_82.5_1955,-61.500000,82.500000,,,1955
7,,"Balaenoptera physalus",-59.5_82.5_1956,-59.500000,82.500000,,,1956
7,,"Balaenoptera physalus",-64.5_86.5_1956,-64.500000,86.500000,,,1956
7,,"Balaenoptera physalus",-60.5_57.5_1957,-60.500000,57.500000,,,1957
7,,"Balaenoptera physalus",-59.5_83.5_1958,-59.500000,83.500000,,,1958
7,,"Balaenoptera physalus",-62.5_85.5_1958,-62.500000,85.500000,,,1958
7,,"Balaenoptera physalus",-64.5_62.5_1959,-64.500000,62.500000,,,1959
7,,"Balaenoptera physalus",-60.5_94.5_1959,-60.500000,94.500000,,,1959
7,,"Balaenoptera physalus",-62.5_59.5_1959,-62.500000,59.500000,,,1959
7,,"Balaenoptera physalus",-57.5_88.5_1962,-57.500000,88.500000,,,1962
7,,"Balaenoptera physalus",-60.5_54.5_1962,-60.500000,54.500000,,,1962
7,,"Balaenoptera physalus",-57.5_74.5_1962,-57.500000,74.500000,,,1962
7,,"Balaenoptera physalus",-59.5_82.5_1963,-59.500000,82.500000,,,1963
7,,"Balaenoptera physalus",-61.5_93.5_1963,-61.500000,93.500000,,,1963
7,,"Balaenoptera physalus",-61.5_77.5_1963,-61.500000,77.500000,,,1963
7,,"Balaenoptera physalus",-58.5_92.5_1964,-58.500000,92.500000,,,1964
7,,"Balaenoptera physalus",-57.5_80.5_1964,-57.500000,80.500000,,,1964
7,,"Balaenoptera physalus",-60.5_76.5_1964,-60.500000,76.500000,,,1964
7,,"Balaenoptera physalus",-61.5_79.5_1967,-61.500000,79.500000,,,1967
7,,"Balaenoptera physalus",-65.5_67.5_1967,-65.500000,67.500000,,,1967
7,,"Balaenoptera physalus",-62.5_79.5_1968,-62.500000,79.500000,,,1968
7,,"Balaenoptera physalus",-57.5_83.5_1968,-57.500000,83.500000,,,1968
7,,"Balaenoptera physalus",-60.5_93.5_1969,-60.500000,93.500000,,,1969
7,,"Balaenoptera physalus",-58.5_98.5_1970,-58.500000,98.500000,,,1970
7,,"Balaenoptera physalus",-60.5_68.5_1973,-60.500000,68.500000,,,1973
7,,"Balaenoptera physalus",-59.5_103.5_1973,-59.500000,103.500000,,,1973
7,,"Balaenoptera physalus",-59.5_56.5_1973,-59.500000,56.500000,,,1973
8,,"Balaenoptera physalus",-63.5_86.5_1934,-63.500000,86.500000,,,1934
8,,"Balaenoptera physalus",-62.5_74.5_1934,-62.500000,74.500000,,,1934
8,,"Balaenoptera physalus",-61.5_79.5_1934,-61.500000,79.500000,,,1934
8,,"Balaenoptera physalus",-60.5_67.5_1934,-60.500000,67.500000,,,1934
8,,"Balaenoptera physalus",-62.5_69.5_1934,-62.500000,69.500000,,,1934
8,,"Balaenoptera physalus",-60.5_99.5_1934,-60.500000,99.500000,,,1934
8,,"Balaenoptera physalus",-62.5_79.5_1935,-62.500000,79.500000,,,1935
8,,"Balaenoptera physalus",-59.5_99.5_1935,-59.500000,99.500000,,,1935
8,,"Balaenoptera physalus",-62.5_74.5_1935,-62.500000,74.500000,,,1935
8,,"Balaenoptera physalus",-60.5_88.5_1935,-60.500000,88.500000,,,1935
8,,"Balaenoptera physalus",-63.5_87.5_1935,-63.500000,87.500000,,,1935
8,,"Balaenoptera physalus",-61.5_93.5_1936,-61.500000,93.500000,,,1936
8,,"Balaenoptera physalus",-61.5_98.5_1936,-61.500000,98.500000,,,1936
8,,"Balaenoptera physalus",-62.5_104.5_1936,-62.500000,104.500000,,,1936
8,,"Balaenoptera physalus",-64.5_87.5_1936,-64.500000,87.500000,,,1936
8,,"Balaenoptera physalus",-63.5_89.5_1937,-63.500000,89.500000,,,1937
8,,"Balaenoptera physalus",-61.5_91.5_1937,-61.500000,91.500000,,,1937
8,,"Balaenoptera physalus",-60.5_88.5_1937,-60.500000,88.500000,,,1937
8,,"Balaenoptera physalus",-57.5_91.5_1938,-57.500000,91.500000,,,1938
9,,"Balaenoptera physalus",-63.5_76.5_1956,-63.500000,76.500000,,,1956
9,,"Balaenoptera physalus",-64.5_76.5_1956,-64.500000,76.500000,,,1956
9,,"Balaenoptera physalus",-63.5_82.5_1956,-63.500000,82.500000,,,1956
9,,"Balaenoptera physalus",-59.5_85.5_1956,-59.500000,85.500000,,,1956
9,,"Balaenoptera physalus",-61.5_64.5_1956,-61.500000,64.500000,,,1956
9,,"Balaenoptera physalus",-64.5_55.5_1958,-64.500000,55.500000,,,1958
9,,"Balaenoptera physalus",-58.5_79.5_1958,-58.500000,79.500000,,,1958
9,,"Balaenoptera physalus",-59.5_62.5_1959,-59.500000,62.500000,,,1959
9,,"Balaenoptera physalus",-61.5_82.5_1959,-61.500000,82.500000,,,1959
9,,"Balaenoptera physalus",-60.5_66.5_1959,-60.500000,66.500000,,,1959
9,,"Balaenoptera physalus",-58.5_69.5_1961,-58.500000,69.500000,,,1961
8,,"Balaenoptera physalus",-62.5_92.5_1939,-62.500000,92.500000,,,1939
8,,"Balaenoptera physalus",-61.5_95.5_1939,-61.500000,95.500000,,,1939
8,,"Balaenoptera physalus",-63.5_99.5_1939,-63.500000,99.500000,,,1939
8,,"Balaenoptera physalus",-58.5_83.5_1947,-58.500000,83.500000,,,1947
8,,"Balaenoptera physalus",-58.5_86.5_1947,-58.500000,86.500000,,,1947
8,,"Balaenoptera physalus",-61.5_89.5_1947,-61.500000,89.500000,,,1947
8,,"Balaenoptera physalus",-61.5_96.5_1947,-61.500000,96.500000,,,1947
8,,"Balaenoptera physalus",-60.5_99.5_1948,-60.500000,99.500000,,,1948
8,,"Balaenoptera physalus",-62.5_86.5_1949,-62.500000,86.500000,,,1949
8,,"Balaenoptera physalus",-65.5_65.5_1949,-65.500000,65.500000,,,1949
8,,"Balaenoptera physalus",-63.5_99.5_1950,-63.500000,99.500000,,,1950
8,,"Balaenoptera physalus",-62.5_99.5_1950,-62.500000,99.500000,,,1950
8,,"Balaenoptera physalus",-61.5_88.5_1950,-61.500000,88.500000,,,1950
8,,"Balaenoptera physalus",-64.5_67.5_1950,-64.500000,67.500000,,,1950
8,,"Balaenoptera physalus",-62.5_94.5_1950,-62.500000,94.500000,,,1950
8,,"Balaenoptera physalus",-62.5_94.5_1951,-62.500000,94.500000,,,1951
8,,"Balaenoptera physalus",-62.5_88.5_1952,-62.500000,88.500000,,,1952
8,,"Balaenoptera physalus",-58.5_71.5_1953,-58.500000,71.500000,,,1953
8,,"Balaenoptera physalus",-62.5_70.5_1953,-62.500000,70.500000,,,1953
8,,"Balaenoptera physalus",-61.5_68.5_1953,-61.500000,68.500000,,,1953
8,,"Balaenoptera physalus",-63.5_87.5_1953,-63.500000,87.500000,,,1953
8,,"Balaenoptera physalus",-62.5_81.5_1953,-62.500000,81.500000,,,1953
8,,"Balaenoptera physalus",-62.5_81.5_1955,-62.500000,81.500000,,,1955
8,,"Balaenoptera physalus",-62.5_96.5_1956,-62.500000,96.500000,,,1956
8,,"Balaenoptera physalus",-62.5_72.5_1956,-62.500000,72.500000,,,1956
8,,"Balaenoptera physalus",-62.5_82.5_1959,-62.500000,82.500000,,,1959
8,,"Balaenoptera physalus",-60.5_103.5_1959,-60.500000,103.500000,,,1959
8,,"Balaenoptera physalus",-60.5_85.5_1959,-60.500000,85.500000,,,1959
8,,"Balaenoptera physalus",-60.5_69.5_1959,-60.500000,69.500000,,,1959
8,,"Balaenoptera physalus",-57.5_58.5_1961,-57.500000,58.500000,,,1961
8,,"Balaenoptera physalus",-57.5_75.5_1962,-57.500000,75.500000,,,1962
8,,"Balaenoptera physalus",-59.5_75.5_1962,-59.500000,75.500000,,,1962
8,,"Balaenoptera physalus",-61.5_91.5_1963,-61.500000,91.500000,,,1963
8,,"Balaenoptera physalus",-62.5_105.5_1963,-62.500000,105.500000,,,1963
8,,"Balaenoptera physalus",-57.5_61.5_1963,-57.500000,61.500000,,,1963
8,,"Balaenoptera physalus",-57.5_80.5_1963,-57.500000,80.500000,,,1963
8,,"Balaenoptera physalus",-60.5_92.5_1963,-60.500000,92.500000,,,1963
8,,"Balaenoptera physalus",-58.5_76.5_1963,-58.500000,76.500000,,,1963
8,,"Balaenoptera physalus",-60.5_98.5_1964,-60.500000,98.500000,,,1964
8,,"Balaenoptera physalus",-61.5_60.5_1964,-61.500000,60.500000,,,1964
8,,"Balaenoptera physalus",-58.5_75.5_1964,-58.500000,75.500000,,,1964
8,,"Balaenoptera physalus",-61.5_90.5_1964,-61.500000,90.500000,,,1964
8,,"Balaenoptera physalus",-60.5_95.5_1966,-60.500000,95.500000,,,1966
8,,"Balaenoptera physalus",-60.5_98.5_1966,-60.500000,98.500000,,,1966
8,,"Balaenoptera physalus",-62.5_85.5_1967,-62.500000,85.500000,,,1967
8,,"Balaenoptera physalus",-60.5_88.5_1967,-60.500000,88.500000,,,1967
8,,"Balaenoptera physalus",-63.5_67.5_1967,-63.500000,67.500000,,,1967
8,,"Balaenoptera physalus",-64.5_62.5_1967,-64.500000,62.500000,,,1967
8,,"Balaenoptera physalus",-63.5_85.5_1968,-63.500000,85.500000,,,1968
8,,"Balaenoptera physalus",-61.5_63.5_1969,-61.500000,63.500000,,,1969
8,,"Balaenoptera physalus",-62.5_75.5_1972,-62.500000,75.500000,,,1972
9,,"Balaenoptera physalus",-62.5_103.5_1934,-62.500000,103.500000,,,1934
9,,"Balaenoptera physalus",-62.5_66.5_1934,-62.500000,66.500000,,,1934
9,,"Balaenoptera physalus",-64.5_82.5_1935,-64.500000,82.500000,,,1935
9,,"Balaenoptera physalus",-58.5_83.5_1935,-58.500000,83.500000,,,1935
9,,"Balaenoptera physalus",-64.5_89.5_1935,-64.500000,89.500000,,,1935
9,,"Balaenoptera physalus",-58.5_91.5_1936,-58.500000,91.500000,,,1936
9,,"Balaenoptera physalus",-63.5_105.5_1936,-63.500000,105.500000,,,1936
9,,"Balaenoptera physalus",-63.5_84.5_1937,-63.500000,84.500000,,,1937
9,,"Balaenoptera physalus",-59.5_87.5_1937,-59.500000,87.500000,,,1937
9,,"Balaenoptera physalus",-60.5_100.5_1937,-60.500000,100.500000,,,1937
9,,"Balaenoptera physalus",-63.5_104.5_1937,-63.500000,104.500000,,,1937
9,,"Balaenoptera physalus",-60.5_86.5_1937,-60.500000,86.500000,,,1937
9,,"Balaenoptera physalus",-63.5_88.5_1937,-63.500000,88.500000,,,1937
9,,"Balaenoptera physalus",-62.5_79.5_1937,-62.500000,79.500000,,,1937
9,,"Balaenoptera physalus",-63.5_92.5_1937,-63.500000,92.500000,,,1937
9,,"Balaenoptera physalus",-61.5_86.5_1938,-61.500000,86.500000,,,1938
9,,"Balaenoptera physalus",-60.5_90.5_1938,-60.500000,90.500000,,,1938
9,,"Balaenoptera physalus",-64.5_57.5_1938,-64.500000,57.500000,,,1938
9,,"Balaenoptera physalus",-61.5_100.5_1938,-61.500000,100.500000,,,1938
9,,"Balaenoptera physalus",-60.5_88.5_1938,-60.500000,88.500000,,,1938
9,,"Balaenoptera physalus",-59.5_103.5_1939,-59.500000,103.500000,,,1939
9,,"Balaenoptera physalus",-59.5_82.5_1939,-59.500000,82.500000,,,1939
9,,"Balaenoptera physalus",-60.5_88.5_1939,-60.500000,88.500000,,,1939
9,,"Balaenoptera physalus",-60.5_66.5_1939,-60.500000,66.500000,,,1939
9,,"Balaenoptera physalus",-63.5_101.5_1939,-63.500000,101.500000,,,1939
9,,"Balaenoptera physalus",-61.5_79.5_1939,-61.500000,79.500000,,,1939
9,,"Balaenoptera physalus",-63.5_65.5_1947,-63.500000,65.500000,,,1947
9,,"Balaenoptera physalus",-61.5_94.5_1948,-61.500000,94.500000,,,1948
9,,"Balaenoptera physalus",-63.5_88.5_1948,-63.500000,88.500000,,,1948
9,,"Balaenoptera physalus",-61.5_90.5_1948,-61.500000,90.500000,,,1948
9,,"Balaenoptera physalus",-61.5_105.5_1948,-61.500000,105.500000,,,1948
9,,"Balaenoptera physalus",-62.5_101.5_1948,-62.500000,101.500000,,,1948
9,,"Balaenoptera physalus",-60.5_102.5_1948,-60.500000,102.500000,,,1948
9,,"Balaenoptera physalus",-61.5_102.5_1949,-61.500000,102.500000,,,1949
9,,"Balaenoptera physalus",-60.5_98.5_1949,-60.500000,98.500000,,,1949
9,,"Balaenoptera physalus",-61.5_84.5_1950,-61.500000,84.500000,,,1950
9,,"Balaenoptera physalus",-60.5_84.5_1950,-60.500000,84.500000,,,1950
9,,"Balaenoptera physalus",-62.5_86.5_1950,-62.500000,86.500000,,,1950
9,,"Balaenoptera physalus",-61.5_89.5_1950,-61.500000,89.500000,,,1950
9,,"Balaenoptera physalus",-62.5_80.5_1950,-62.500000,80.500000,,,1950
9,,"Balaenoptera physalus",-62.5_97.5_1950,-62.500000,97.500000,,,1950
9,,"Balaenoptera physalus",-58.5_80.5_1950,-58.500000,80.500000,,,1950
9,,"Balaenoptera physalus",-62.5_82.5_1951,-62.500000,82.500000,,,1951
9,,"Balaenoptera physalus",-63.5_89.5_1951,-63.500000,89.500000,,,1951
9,,"Balaenoptera physalus",-63.5_76.5_1952,-63.500000,76.500000,,,1952
9,,"Balaenoptera physalus",-62.5_94.5_1953,-62.500000,94.500000,,,1953
9,,"Balaenoptera physalus",-63.5_65.5_1953,-63.500000,65.500000,,,1953
9,,"Balaenoptera physalus",-63.5_77.5_1954,-63.500000,77.500000,,,1954
9,,"Balaenoptera physalus",-62.5_73.5_1954,-62.500000,73.500000,,,1954
9,,"Balaenoptera physalus",-60.5_91.5_1954,-60.500000,91.500000,,,1954
9,,"Balaenoptera physalus",-63.5_84.5_1955,-63.500000,84.500000,,,1955
9,,"Balaenoptera physalus",-62.5_94.5_1955,-62.500000,94.500000,,,1955
9,,"Balaenoptera physalus",-57.5_64.5_1962,-57.500000,64.500000,,,1962
9,,"Balaenoptera physalus",-63.5_59.5_1962,-63.500000,59.500000,,,1962
9,,"Balaenoptera physalus",-62.5_91.5_1963,-62.500000,91.500000,,,1963
9,,"Balaenoptera physalus",-60.5_77.5_1964,-60.500000,77.500000,,,1964
9,,"Balaenoptera physalus",-57.5_99.5_1964,-57.500000,99.500000,,,1964
9,,"Balaenoptera physalus",-60.5_92.5_1964,-60.500000,92.500000,,,1964
9,,"Balaenoptera physalus",-58.5_72.5_1965,-58.500000,72.500000,,,1965
9,,"Balaenoptera physalus",-61.5_105.5_1966,-61.500000,105.500000,,,1966
9,,"Balaenoptera physalus",-63.5_90.5_1967,-63.500000,90.500000,,,1967
9,,"Balaenoptera physalus",-57.5_89.5_1967,-57.500000,89.500000,,,1967
9,,"Balaenoptera physalus",-63.5_56.5_1967,-63.500000,56.500000,,,1967
9,,"Balaenoptera physalus",-58.5_91.5_1969,-58.500000,91.500000,,,1969
9,,"Balaenoptera physalus",-58.5_84.5_1969,-58.500000,84.500000,,,1969
9,,"Balaenoptera physalus",-63.5_55.5_1969,-63.500000,55.500000,,,1969
9,,"Balaenoptera physalus",-61.5_83.5_1972,-61.500000,83.500000,,,1972
10,,"Balaenoptera physalus",-63.5_72.5_1932,-63.500000,72.500000,,,1932
10,,"Balaenoptera physalus",-66.5_75.5_1932,-66.500000,75.500000,,,1932
10,,"Balaenoptera physalus",-63.5_93.5_1933,-63.500000,93.500000,,,1933
10,,"Balaenoptera physalus",-61.5_84.5_1933,-61.500000,84.500000,,,1933
10,,"Balaenoptera physalus",-63.5_94.5_1934,-63.500000,94.500000,,,1934
10,,"Balaenoptera physalus",-60.5_84.5_1934,-60.500000,84.500000,,,1934
10,,"Balaenoptera physalus",-63.5_87.5_1934,-63.500000,87.500000,,,1934
10,,"Balaenoptera physalus",-62.5_58.5_1934,-62.500000,58.500000,,,1934
10,,"Balaenoptera physalus",-62.5_80.5_1934,-62.500000,80.500000,,,1934
10,,"Balaenoptera physalus",-62.5_64.5_1935,-62.500000,64.500000,,,1935
10,,"Balaenoptera physalus",-63.5_67.5_1935,-63.500000,67.500000,,,1935
10,,"Balaenoptera physalus",-60.5_83.5_1935,-60.500000,83.500000,,,1935
10,,"Balaenoptera physalus",-60.5_96.5_1935,-60.500000,96.500000,,,1935
10,,"Balaenoptera physalus",-63.5_59.5_1935,-63.500000,59.500000,,,1935
10,,"Balaenoptera physalus",-64.5_87.5_1935,-64.500000,87.500000,,,1935
10,,"Balaenoptera physalus",-58.5_84.5_1935,-58.500000,84.500000,,,1935
10,,"Balaenoptera physalus",-60.5_97.5_1935,-60.500000,97.500000,,,1935
10,,"Balaenoptera physalus",-61.5_85.5_1935,-61.500000,85.500000,,,1935
10,,"Balaenoptera physalus",-63.5_90.5_1935,-63.500000,90.500000,,,1935
10,,"Balaenoptera physalus",-63.5_55.5_1935,-63.500000,55.500000,,,1935
10,,"Balaenoptera physalus",-62.5_105.5_1937,-62.500000,105.500000,,,1937
10,,"Balaenoptera physalus",-63.5_77.5_1937,-63.500000,77.500000,,,1937
10,,"Balaenoptera physalus",-63.5_105.5_1938,-63.500000,105.500000,,,1938
10,,"Balaenoptera physalus",-58.5_84.5_1939,-58.500000,84.500000,,,1939
10,,"Balaenoptera physalus",-62.5_73.5_1939,-62.500000,73.500000,,,1939
10,,"Balaenoptera physalus",-63.5_95.5_1939,-63.500000,95.500000,,,1939
10,,"Balaenoptera physalus",-59.5_88.5_1939,-59.500000,88.500000,,,1939
10,,"Balaenoptera physalus",-59.5_100.5_1939,-59.500000,100.500000,,,1939
10,,"Balaenoptera physalus",-61.5_88.5_1939,-61.500000,88.500000,,,1939
10,,"Balaenoptera physalus",-62.5_103.5_1939,-62.500000,103.500000,,,1939
10,,"Balaenoptera physalus",-59.5_104.5_1948,-59.500000,104.500000,,,1948
10,,"Balaenoptera physalus",-62.5_66.5_1948,-62.500000,66.500000,,,1948
10,,"Balaenoptera physalus",-62.5_83.5_1948,-62.500000,83.500000,,,1948
10,,"Balaenoptera physalus",-61.5_85.5_1950,-61.500000,85.500000,,,1950
10,,"Balaenoptera physalus",-61.5_102.5_1950,-61.500000,102.500000,,,1950
10,,"Balaenoptera physalus",-63.5_100.5_1951,-63.500000,100.500000,,,1951
10,,"Balaenoptera physalus",-62.5_102.5_1952,-62.500000,102.500000,,,1952
10,,"Balaenoptera physalus",-62.5_93.5_1953,-62.500000,93.500000,,,1953
10,,"Balaenoptera physalus",-62.5_96.5_1954,-62.500000,96.500000,,,1954
10,,"Balaenoptera physalus",-62.5_100.5_1955,-62.500000,100.500000,,,1955
10,,"Balaenoptera physalus",-64.5_66.5_1955,-64.500000,66.500000,,,1955
10,,"Balaenoptera physalus",-63.5_65.5_1955,-63.500000,65.500000,,,1955
10,,"Balaenoptera physalus",-62.5_76.5_1956,-62.500000,76.500000,,,1956
10,,"Balaenoptera physalus",-63.5_77.5_1956,-63.500000,77.500000,,,1956
10,,"Balaenoptera physalus",-59.5_83.5_1956,-59.500000,83.500000,,,1956
10,,"Balaenoptera physalus",-64.5_105.5_1958,-64.500000,105.500000,,,1958
10,,"Balaenoptera physalus",-62.5_93.5_1963,-62.500000,93.500000,,,1963
10,,"Balaenoptera physalus",-61.5_94.5_1963,-61.500000,94.500000,,,1963
10,,"Balaenoptera physalus",-57.5_73.5_1963,-57.500000,73.500000,,,1963
10,,"Balaenoptera physalus",-61.5_99.5_1964,-61.500000,99.500000,,,1964
10,,"Balaenoptera physalus",-58.5_62.5_1964,-58.500000,62.500000,,,1964
10,,"Balaenoptera physalus",-61.5_69.5_1964,-61.500000,69.500000,,,1964
10,,"Balaenoptera physalus",-60.5_84.5_1964,-60.500000,84.500000,,,1964
10,,"Balaenoptera physalus",-61.5_62.5_1964,-61.500000,62.500000,,,1964
10,,"Balaenoptera physalus",-57.5_94.5_1969,-57.500000,94.500000,,,1969
10,,"Balaenoptera physalus",-60.5_88.5_1972,-60.500000,88.500000,,,1972
11,,"Balaenoptera physalus",-60.5_66.5_1934,-60.500000,66.500000,,,1934
11,,"Balaenoptera physalus",-60.5_97.5_1934,-60.500000,97.500000,,,1934
11,,"Balaenoptera physalus",-58.5_95.5_1934,-58.500000,95.500000,,,1934
11,,"Balaenoptera physalus",-60.5_74.5_1934,-60.500000,74.500000,,,1934
11,,"Balaenoptera physalus",-63.5_83.5_1934,-63.500000,83.500000,,,1934
11,,"Balaenoptera physalus",-61.5_99.5_1934,-61.500000,99.500000,,,1934
11,,"Balaenoptera physalus",-63.5_59.5_1934,-63.500000,59.500000,,,1934
11,,"Balaenoptera physalus",-64.5_77.5_1935,-64.500000,77.500000,,,1935
11,,"Balaenoptera physalus",-62.5_75.5_1935,-62.500000,75.500000,,,1935
11,,"Balaenoptera physalus",-63.5_66.5_1935,-63.500000,66.500000,,,1935
11,,"Balaenoptera physalus",-64.5_63.5_1935,-64.500000,63.500000,,,1935
11,,"Balaenoptera physalus",-65.5_72.5_1935,-65.500000,72.500000,,,1935
11,,"Balaenoptera physalus",-61.5_99.5_1937,-61.500000,99.500000,,,1937
11,,"Balaenoptera physalus",-59.5_86.5_1937,-59.500000,86.500000,,,1937
11,,"Balaenoptera physalus",-61.5_105.5_1937,-61.500000,105.500000,,,1937
11,,"Balaenoptera physalus",-61.5_73.5_1938,-61.500000,73.500000,,,1938
11,,"Balaenoptera physalus",-60.5_104.5_1938,-60.500000,104.500000,,,1938
11,,"Balaenoptera physalus",-61.5_66.5_1939,-61.500000,66.500000,,,1939
11,,"Balaenoptera physalus",-61.5_105.5_1939,-61.500000,105.500000,,,1939
11,,"Balaenoptera physalus",-62.5_81.5_1939,-62.500000,81.500000,,,1939
11,,"Balaenoptera physalus",-60.5_96.5_1939,-60.500000,96.500000,,,1939
12,,"Balaenoptera physalus",-62.5_59.5_1934,-62.500000,59.500000,,,1934
12,,"Balaenoptera physalus",-61.5_75.5_1934,-61.500000,75.500000,,,1934
12,,"Balaenoptera physalus",-62.5_61.5_1934,-62.500000,61.500000,,,1934
12,,"Balaenoptera physalus",-63.5_82.5_1934,-63.500000,82.500000,,,1934
12,,"Balaenoptera physalus",-64.5_61.5_1935,-64.500000,61.500000,,,1935
12,,"Balaenoptera physalus",-63.5_64.5_1935,-63.500000,64.500000,,,1935
12,,"Balaenoptera physalus",-63.5_88.5_1936,-63.500000,88.500000,,,1936
12,,"Balaenoptera physalus",-61.5_85.5_1937,-61.500000,85.500000,,,1937
12,,"Balaenoptera physalus",-60.5_87.5_1937,-60.500000,87.500000,,,1937
12,,"Balaenoptera physalus",-63.5_103.5_1938,-63.500000,103.500000,,,1938
12,,"Balaenoptera physalus",-62.5_60.5_1938,-62.500000,60.500000,,,1938
12,,"Balaenoptera physalus",-61.5_95.5_1938,-61.500000,95.500000,,,1938
12,,"Balaenoptera physalus",-61.5_93.5_1938,-61.500000,93.500000,,,1938
12,,"Balaenoptera physalus",-60.5_99.5_1939,-60.500000,99.500000,,,1939
12,,"Balaenoptera physalus",-62.5_95.5_1939,-62.500000,95.500000,,,1939
12,,"Balaenoptera physalus",-64.5_72.5_1947,-64.500000,72.500000,,,1947
12,,"Balaenoptera physalus",-59.5_85.5_1947,-59.500000,85.500000,,,1947
12,,"Balaenoptera physalus",-61.5_77.5_1948,-61.500000,77.500000,,,1948
12,,"Balaenoptera physalus",-61.5_89.5_1948,-61.500000,89.500000,,,1948
12,,"Balaenoptera physalus",-62.5_55.5_1948,-62.500000,55.500000,,,1948
12,,"Balaenoptera physalus",-62.5_85.5_1949,-62.500000,85.500000,,,1949
12,,"Balaenoptera physalus",-65.5_58.5_1949,-65.500000,58.500000,,,1949
11,,"Balaenoptera physalus",-62.5_89.5_1947,-62.500000,89.500000,,,1947
11,,"Balaenoptera physalus",-60.5_87.5_1947,-60.500000,87.500000,,,1947
11,,"Balaenoptera physalus",-57.5_89.5_1948,-57.500000,89.500000,,,1948
11,,"Balaenoptera physalus",-61.5_79.5_1948,-61.500000,79.500000,,,1948
11,,"Balaenoptera physalus",-62.5_103.5_1948,-62.500000,103.500000,,,1948
11,,"Balaenoptera physalus",-61.5_101.5_1948,-61.500000,101.500000,,,1948
11,,"Balaenoptera physalus",-62.5_96.5_1948,-62.500000,96.500000,,,1948
11,,"Balaenoptera physalus",-60.5_85.5_1950,-60.500000,85.500000,,,1950
11,,"Balaenoptera physalus",-63.5_96.5_1950,-63.500000,96.500000,,,1950
11,,"Balaenoptera physalus",-59.5_88.5_1950,-59.500000,88.500000,,,1950
11,,"Balaenoptera physalus",-63.5_69.5_1950,-63.500000,69.500000,,,1950
11,,"Balaenoptera physalus",-59.5_89.5_1950,-59.500000,89.500000,,,1950
11,,"Balaenoptera physalus",-62.5_75.5_1950,-62.500000,75.500000,,,1950
11,,"Balaenoptera physalus",-62.5_91.5_1951,-62.500000,91.500000,,,1951
11,,"Balaenoptera physalus",-59.5_74.5_1952,-59.500000,74.500000,,,1952
11,,"Balaenoptera physalus",-63.5_72.5_1953,-63.500000,72.500000,,,1953
11,,"Balaenoptera physalus",-59.5_74.5_1954,-59.500000,74.500000,,,1954
